t,k,node,marginal
2,222,dena81,86.564
2,223,dena81,86.564
2,224,dena81,86.564
2,225,dena81,86.564
2,226,dena81,86.564
2,227,dena81,86.564
2,228,dena81,86.564
2,229,dena81,86.564
2,230,dena81,86.564
2,231,dena81,86.564
2,232,dena81,86.564
2,233,dena81,86.564
2,234,dena81,86.564
2,235,dena81,86.564
2,236,dena81,86.564
2,237,dena81,86.564
2,238,dena81,86.564
2,239,dena81,86.564
2,240,dena81,86.564
2,241,dena81,86.564
2,242,dena81,86.564
2,243,dena81,86.564
2,244,dena81,86.564
2,245,dena81,86.564
2,246,dena81,86.564
2,247,dena81,86.564
2,248,dena81,86.564
2,249,dena81,86.564
2,250,dena81,86.564
2,251,dena81,86.564
2,252,dena81,86.564
2,253,dena81,86.564
2,254,dena81,86.564
2,255,dena81,86.564
2,256,dena81,86.564
2,257,dena81,86.564
2,258,dena81,86.564
2,259,dena81,86.564
2,260,dena81,86.564
2,261,dena81,86.564
2,262,dena81,86.564
2,263,dena81,86.564
2,264,dena81,86.564
2,265,dena81,86.564
2,266,dena81,86.564
2,267,dena81,86.564
2,268,dena81,86.564
2,269,dena81,86.564
2,270,dena81,86.564
2,271,dena81,86.564
2,272,dena81,86.564
2,273,dena81,86.564
2,274,dena81,86.564
2,275,dena81,86.564
2,276,dena81,86.564
2,277,dena81,86.564
2,278,dena81,86.564
2,279,dena81,86.564
2,280,dena81,86.564
2,281,dena81,86.564
2,282,dena81,86.564
2,283,dena81,86.564
2,284,dena81,86.564
2,285,dena81,86.564
2,286,dena81,86.564
2,287,dena81,86.564
2,288,dena81,86.564
2,289,dena81,86.564
2,290,dena81,86.564
2,291,dena81,86.564
2,292,dena81,86.564
2,293,dena81,86.564
2,294,dena81,86.564
2,295,dena81,86.564
2,296,dena81,86.564
2,297,dena81,86.564
2,298,dena81,86.564
2,299,dena81,86.564
2,300,dena81,86.564
2,301,dena81,86.564
2,302,dena81,86.564
2,303,dena81,86.564
2,304,dena81,86.564
2,305,dena81,86.564
2,306,dena81,86.564
2,307,dena81,86.564
2,308,dena81,86.564
2,309,dena81,86.564
2,310,dena81,86.564
2,311,dena81,86.564
2,312,dena81,86.564
2,313,dena81,86.564
2,314,dena81,86.564
2,315,dena81,86.564
2,316,dena81,86.564
2,317,dena81,86.564
2,318,dena81,86.564
2,319,dena81,86.564
2,320,dena81,86.564
2,321,dena81,86.564
2,322,dena81,86.564
2,323,dena81,86.564
2,324,dena81,86.564
2,325,dena81,86.564
2,326,dena81,86.564
2,327,dena81,86.564
2,328,dena81,86.564
2,329,dena81,86.564
2,330,dena81,86.564
2,331,dena81,86.564
2,332,dena81,86.564
2,333,dena81,86.564
2,334,dena81,86.564
2,335,dena81,86.564
2,336,dena81,86.564
2,337,dena81,86.564
2,338,dena81,86.564
2,339,dena81,86.564
2,340,dena81,86.564
2,341,dena81,86.564
2,342,dena81,86.564
2,343,dena81,86.564
2,344,dena81,86.564
2,345,dena81,86.564
2,346,dena81,86.564
2,347,dena81,86.564
2,348,dena81,86.564
2,349,dena81,86.564
2,350,dena81,86.564
2,351,dena81,86.564
2,352,dena81,86.564
2,353,dena81,86.564
2,354,dena81,86.564
2,355,dena81,86.564
2,356,dena81,86.564
2,357,dena81,86.564
2,358,dena81,86.564
2,359,dena81,86.564
2,360,dena81,86.564
2,361,dena81,86.564
2,362,dena81,86.564
2,363,dena81,86.564
2,364,dena81,86.564
2,365,dena81,86.564
3,1,dena81,86.564
3,2,dena81,86.564
3,3,dena81,86.564
3,4,dena81,86.564
3,5,dena81,86.564
3,6,dena81,86.564
3,7,dena81,86.564
3,8,dena81,86.564
3,9,dena81,86.564
3,10,dena81,86.564
3,11,dena81,86.564
3,12,dena81,86.564
3,13,dena81,86.564
3,14,dena81,86.564
3,15,dena81,86.564
3,16,dena81,86.564
3,17,dena81,86.564
3,18,dena81,86.564
3,19,dena81,86.564
3,20,dena81,86.564
3,21,dena81,86.564
3,22,dena81,86.564
3,23,dena81,86.564
3,24,dena81,86.564
3,25,dena81,86.564
3,26,dena81,86.564
3,27,dena81,86.564
3,28,dena81,86.564
3,29,dena81,86.564
3,30,dena81,86.564
3,31,dena81,86.564
3,32,dena81,86.564
3,33,dena81,86.564
3,34,dena81,86.564
3,35,dena81,86.564
3,36,dena81,86.564
3,37,dena81,86.564
3,38,dena81,86.564
3,39,dena81,86.564
3,40,dena81,86.564
3,41,dena81,86.564
3,42,dena81,86.564
3,43,dena81,86.564
3,44,dena81,86.564
3,45,dena81,86.564
3,46,dena81,86.564
3,47,dena81,86.564
3,48,dena81,86.564
3,49,dena81,86.564
3,50,dena81,86.564
3,51,dena81,86.564
3,52,dena81,86.564
3,53,dena81,86.564
3,54,dena81,86.564
3,55,dena81,86.564
3,56,dena81,86.564
3,57,dena81,86.564
3,58,dena81,86.564
3,59,dena81,86.564
3,60,dena81,86.564
3,61,dena81,86.564
3,62,dena81,86.564
3,63,dena81,86.564
3,64,dena81,86.564
3,65,dena81,86.564
3,66,dena81,86.564
3,67,dena81,86.564
3,68,dena81,86.564
3,69,dena81,86.564
3,70,dena81,86.564
3,71,dena81,86.564
3,72,dena81,86.564
3,73,dena81,86.564
3,74,dena81,86.564
3,75,dena81,86.564
3,76,dena81,86.564
3,77,dena81,86.564
3,78,dena81,86.564
3,79,dena81,86.564
3,80,dena81,86.564
3,81,dena81,86.564
3,82,dena81,86.564
3,83,dena81,86.564
3,84,dena81,86.564
3,85,dena81,86.564
3,86,dena81,86.564
3,87,dena81,86.564
3,88,dena81,86.564
3,89,dena81,86.564
3,90,dena81,86.564
3,91,dena81,86.564
3,92,dena81,86.564
3,93,dena81,86.564
3,94,dena81,86.564
3,95,dena81,86.564
3,96,dena81,86.564
3,97,dena81,86.564
3,98,dena81,86.564
3,99,dena81,86.564
3,100,dena81,86.564
3,101,dena81,86.564
3,102,dena81,86.564
3,103,dena81,86.564
3,104,dena81,86.564
3,105,dena81,86.564
3,106,dena81,86.564
3,107,dena81,86.564
3,108,dena81,86.564
3,109,dena81,86.564
3,110,dena81,86.564
3,111,dena81,86.564
3,112,dena81,86.564
3,113,dena81,86.564
3,114,dena81,86.564
3,115,dena81,86.564
3,116,dena81,86.564
3,117,dena81,86.564
3,118,dena81,86.564
3,119,dena81,86.564
3,120,dena81,86.564
3,121,dena81,86.564
3,122,dena81,86.564
3,123,dena81,86.564
3,124,dena81,86.564
3,125,dena81,86.564
3,126,dena81,86.564
3,127,dena81,86.564
3,128,dena81,86.564
3,129,dena81,86.564
3,130,dena81,86.564
3,131,dena81,86.564
3,132,dena81,86.564
3,133,dena81,86.564
3,134,dena81,86.564
3,135,dena81,86.564
3,136,dena81,86.564
3,137,dena81,86.564
3,138,dena81,86.564
3,139,dena81,86.564
3,140,dena81,86.564
3,141,dena81,86.564
3,142,dena81,86.564
3,143,dena81,86.564
3,144,dena81,86.564
3,145,dena81,86.564
3,146,dena81,86.564
3,147,dena81,86.564
3,148,dena81,86.564
3,149,dena81,86.564
3,150,dena81,86.564
3,151,dena81,86.564
3,152,dena81,86.564
3,153,dena81,86.564
3,154,dena81,86.564
3,155,dena81,86.564
3,156,dena81,86.564
3,157,dena81,86.564
3,158,dena81,86.564
3,159,dena81,86.564
3,160,dena81,86.564
3,161,dena81,86.564
3,162,dena81,86.564
3,163,dena81,86.564
3,164,dena81,86.564
3,165,dena81,86.564
3,166,dena81,86.564
3,167,dena81,86.564
3,168,dena81,86.564
3,169,dena81,86.564
3,170,dena81,86.564
3,171,dena81,86.564
3,172,dena81,86.564
3,173,dena81,86.564
3,174,dena81,86.564
3,175,dena81,86.564
3,176,dena81,86.564
3,177,dena81,86.564
3,178,dena81,86.564
3,179,dena81,86.564
3,180,dena81,86.564
3,181,dena81,86.564
3,182,dena81,86.564
3,183,dena81,86.564
3,184,dena81,86.564
3,185,dena81,86.564
3,186,dena81,86.564
3,187,dena81,86.564
3,188,dena81,86.564
3,189,dena81,86.564
3,190,dena81,86.564
3,191,dena81,86.564
3,192,dena81,86.564
3,193,dena81,86.564
3,194,dena81,86.564
3,195,dena81,86.564
3,196,dena81,86.564
3,197,dena81,86.564
3,198,dena81,86.564
3,199,dena81,86.564
3,200,dena81,86.564
3,201,dena81,86.564
3,202,dena81,86.564
3,203,dena81,86.564
3,204,dena81,86.564
3,205,dena81,86.564
3,206,dena81,86.564
3,207,dena81,86.564
3,208,dena81,86.564
3,209,dena81,86.564
3,210,dena81,86.564
3,211,dena81,86.564
3,212,dena81,86.564
3,213,dena81,86.564
3,214,dena81,86.564
3,215,dena81,86.564
3,216,dena81,86.564
3,217,dena81,86.564
3,218,dena81,86.564
3,219,dena81,86.564
3,220,dena81,86.564
3,221,dena81,86.564
3,222,dena81,86.564
3,223,dena81,86.564
3,224,dena81,86.564
3,225,dena81,86.564
3,226,dena81,86.564
3,227,dena81,86.564
3,228,dena81,86.564
3,229,dena81,86.564
3,230,dena81,86.564
3,231,dena81,86.564
3,232,dena81,86.564
3,233,dena81,86.564
3,234,dena81,86.564
3,235,dena81,86.564
3,236,dena81,86.564
3,237,dena81,86.564
3,238,dena81,86.564
3,239,dena81,86.564
3,240,dena81,86.564
3,241,dena81,86.564
3,242,dena81,86.564
3,243,dena81,86.564
3,244,dena81,86.564
3,245,dena81,86.564
3,246,dena81,86.564
3,247,dena81,86.564
3,248,dena81,86.564
3,249,dena81,86.564
3,250,dena81,86.564
3,251,dena81,86.564
3,252,dena81,86.564
3,253,dena81,86.564
3,254,dena81,86.564
3,255,dena81,86.564
3,256,dena81,86.564
3,257,dena81,86.564
3,258,dena81,86.564
3,259,dena81,86.564
3,260,dena81,86.564
3,261,dena81,86.564
3,262,dena81,86.564
3,263,dena81,86.564
3,264,dena81,86.564
3,265,dena81,86.564
3,266,dena81,86.564
3,267,dena81,86.564
3,268,dena81,86.564
3,269,dena81,86.564
3,270,dena81,86.564
3,271,dena81,86.564
3,272,dena81,86.564
3,273,dena81,86.564
3,274,dena81,86.564
3,275,dena81,86.564
3,276,dena81,86.564
3,277,dena81,86.564
3,278,dena81,86.564
3,279,dena81,86.564
3,280,dena81,86.564
3,281,dena81,86.564
3,282,dena81,86.564
3,283,dena81,86.564
3,284,dena81,86.564
3,285,dena81,86.564
3,286,dena81,86.564
3,287,dena81,86.564
3,288,dena81,86.564
3,289,dena81,86.564
3,290,dena81,86.564
3,291,dena81,86.564
3,292,dena81,86.564
3,293,dena81,86.564
3,294,dena81,86.564
3,295,dena81,86.564
3,296,dena81,86.564
3,297,dena81,86.564
3,298,dena81,86.564
3,299,dena81,86.564
3,300,dena81,86.564
3,301,dena81,86.564
3,302,dena81,86.564
3,303,dena81,86.564
3,304,dena81,86.564
3,305,dena81,86.564
3,306,dena81,86.564
3,307,dena81,86.564
3,308,dena81,86.564
3,309,dena81,86.564
3,310,dena81,86.564
3,311,dena81,86.564
3,312,dena81,86.564
3,313,dena81,86.564
3,314,dena81,86.564
3,315,dena81,86.564
3,316,dena81,86.564
3,317,dena81,86.564
3,318,dena81,86.564
3,319,dena81,86.564
3,320,dena81,86.564
3,321,dena81,86.564
3,322,dena81,86.564
3,323,dena81,86.564
3,324,dena81,86.564
3,325,dena81,86.564
3,326,dena81,86.564
3,327,dena81,86.564
3,328,dena81,86.564
3,329,dena81,86.564
3,330,dena81,86.564
3,331,dena81,86.564
3,332,dena81,86.564
3,333,dena81,86.564
3,334,dena81,86.564
3,335,dena81,86.564
3,336,dena81,86.564
3,337,dena81,86.564
3,338,dena81,86.564
3,339,dena81,86.564
3,340,dena81,86.564
3,341,dena81,86.564
3,342,dena81,86.564
3,343,dena81,86.564
3,344,dena81,86.564
3,345,dena81,86.564
3,346,dena81,86.564
3,347,dena81,86.564
3,348,dena81,86.564
3,349,dena81,86.564
3,350,dena81,86.564
3,351,dena81,86.564
3,352,dena81,86.564
3,353,dena81,86.564
3,354,dena81,86.564
3,355,dena81,86.564
3,356,dena81,86.564
3,357,dena81,86.564
3,358,dena81,86.564
3,359,dena81,86.564
3,360,dena81,86.564
3,361,dena81,86.564
3,362,dena81,86.564
3,363,dena81,86.564
3,364,dena81,86.564
3,365,dena81,86.564
4,1,dena81,86.564
4,2,dena81,86.564
4,3,dena81,86.564
4,4,dena81,86.564
4,5,dena81,86.564
4,6,dena81,86.564
4,7,dena81,86.564
4,8,dena81,86.564
4,9,dena81,86.564
4,10,dena81,86.564
4,11,dena81,86.564
4,12,dena81,86.564
4,13,dena81,86.564
4,14,dena81,86.564
4,15,dena81,86.564
4,16,dena81,86.564
4,17,dena81,86.564
4,18,dena81,86.564
4,19,dena81,86.564
4,20,dena81,86.564
4,21,dena81,86.564
4,22,dena81,86.564
4,23,dena81,86.564
4,24,dena81,86.564
4,25,dena81,86.564
4,26,dena81,86.564
4,27,dena81,86.564
4,28,dena81,86.564
4,29,dena81,86.564
4,30,dena81,86.564
4,31,dena81,86.564
4,32,dena81,86.564
4,33,dena81,86.564
4,34,dena81,86.564
4,35,dena81,86.564
4,36,dena81,86.564
4,37,dena81,86.564
4,38,dena81,86.564
4,39,dena81,86.564
4,40,dena81,86.564
4,41,dena81,86.564
4,42,dena81,86.564
4,43,dena81,86.564
4,44,dena81,86.564
4,45,dena81,86.564
4,46,dena81,86.564
4,47,dena81,86.564
4,48,dena81,86.564
4,49,dena81,86.564
4,50,dena81,86.564
4,51,dena81,86.564
4,52,dena81,86.564
4,53,dena81,86.564
4,54,dena81,86.564
4,55,dena81,86.564
4,56,dena81,86.564
4,57,dena81,86.564
4,58,dena81,86.564
4,59,dena81,86.564
4,60,dena81,86.564
4,61,dena81,86.564
4,62,dena81,86.564
4,63,dena81,86.564
4,64,dena81,86.564
4,65,dena81,86.564
4,66,dena81,86.564
4,67,dena81,86.564
4,68,dena81,86.564
4,69,dena81,86.564
4,70,dena81,86.564
4,71,dena81,86.564
4,72,dena81,86.564
4,73,dena81,86.564
4,74,dena81,86.564
4,75,dena81,86.564
4,76,dena81,86.564
4,77,dena81,86.564
4,78,dena81,86.564
4,79,dena81,86.564
4,80,dena81,86.564
4,81,dena81,86.564
4,82,dena81,86.564
4,83,dena81,86.564
4,84,dena81,86.564
4,85,dena81,86.564
4,86,dena81,86.564
4,87,dena81,86.564
4,88,dena81,86.564
4,89,dena81,86.564
4,90,dena81,86.564
4,91,dena81,86.564
4,92,dena81,86.564
4,93,dena81,86.564
4,94,dena81,86.564
4,95,dena81,86.564
4,96,dena81,86.564
4,97,dena81,86.564
4,98,dena81,86.564
4,99,dena81,86.564
4,100,dena81,86.564
4,101,dena81,86.564
4,102,dena81,86.564
4,103,dena81,86.564
4,104,dena81,86.564
4,105,dena81,86.564
4,106,dena81,86.564
4,107,dena81,86.564
4,108,dena81,86.564
4,109,dena81,86.564
4,110,dena81,86.564
4,111,dena81,86.564
4,112,dena81,86.564
4,113,dena81,86.564
4,114,dena81,86.564
4,115,dena81,86.564
4,116,dena81,86.564
4,117,dena81,86.564
4,118,dena81,86.564
4,119,dena81,86.564
4,120,dena81,86.564
4,121,dena81,86.564
4,122,dena81,86.564
4,123,dena81,86.564
4,124,dena81,86.564
4,125,dena81,86.564
4,126,dena81,86.564
4,127,dena81,86.564
4,128,dena81,86.564
4,129,dena81,86.564
4,130,dena81,86.564
4,131,dena81,86.564
4,132,dena81,86.564
4,133,dena81,86.564
4,134,dena81,86.564
4,135,dena81,86.564
4,136,dena81,86.564
4,137,dena81,86.564
4,138,dena81,86.564
4,139,dena81,86.564
4,140,dena81,86.564
4,141,dena81,86.564
4,142,dena81,86.564
4,143,dena81,86.564
4,144,dena81,86.564
4,145,dena81,86.564
4,146,dena81,86.564
4,147,dena81,86.564
4,148,dena81,86.564
4,149,dena81,86.564
4,150,dena81,86.564
4,151,dena81,86.564
4,152,dena81,86.564
4,153,dena81,86.564
4,154,dena81,86.564
4,155,dena81,86.564
4,156,dena81,86.564
4,157,dena81,86.564
4,158,dena81,86.564
4,159,dena81,86.564
4,160,dena81,86.564
4,161,dena81,86.564
4,162,dena81,86.564
4,163,dena81,86.564
4,164,dena81,86.564
4,165,dena81,86.564
4,166,dena81,86.564
4,167,dena81,86.564
4,168,dena81,86.564
4,169,dena81,86.564
4,170,dena81,86.564
4,171,dena81,86.564
4,172,dena81,86.564
4,173,dena81,86.564
4,174,dena81,86.564
4,175,dena81,86.564
4,176,dena81,86.564
4,177,dena81,86.564
4,178,dena81,86.564
4,179,dena81,86.564
4,180,dena81,86.564
4,181,dena81,86.564
4,182,dena81,86.564
4,183,dena81,86.564
4,184,dena81,86.564
4,185,dena81,86.564
4,186,dena81,86.564
4,187,dena81,86.564
4,188,dena81,86.564
4,189,dena81,86.564
4,190,dena81,86.564
4,191,dena81,86.564
4,192,dena81,86.564
4,193,dena81,86.564
4,194,dena81,86.564
4,195,dena81,86.564
4,196,dena81,86.564
4,197,dena81,86.564
4,198,dena81,86.564
4,199,dena81,86.564
4,200,dena81,86.564
4,201,dena81,86.564
4,202,dena81,86.564
4,203,dena81,86.564
4,204,dena81,86.564
4,205,dena81,86.564
4,206,dena81,86.564
4,207,dena81,86.564
4,208,dena81,86.564
4,209,dena81,86.564
4,210,dena81,86.564
4,211,dena81,86.564
4,212,dena81,86.564
4,213,dena81,86.564
4,214,dena81,86.564
4,215,dena81,86.564
4,216,dena81,86.564
4,217,dena81,86.564
4,218,dena81,86.564
4,219,dena81,86.564
4,220,dena81,86.564
4,221,dena81,86.564
4,222,dena81,86.564
4,223,dena81,86.564
4,224,dena81,86.564
4,225,dena81,86.564
4,226,dena81,86.564
4,227,dena81,86.564
4,228,dena81,86.564
4,229,dena81,86.564
4,230,dena81,86.564
4,231,dena81,86.564
4,232,dena81,86.564
4,233,dena81,86.564
4,234,dena81,86.564
4,235,dena81,86.564
4,236,dena81,86.564
4,237,dena81,86.564
4,238,dena81,86.564
4,239,dena81,86.564
4,240,dena81,86.564
4,241,dena81,86.564
4,242,dena81,86.564
4,243,dena81,86.564
4,244,dena81,86.564
4,245,dena81,86.564
4,246,dena81,86.564
4,247,dena81,86.564
4,248,dena81,86.564
4,249,dena81,86.564
4,250,dena81,86.564
4,251,dena81,86.564
4,252,dena81,86.564
4,253,dena81,86.564
4,254,dena81,86.564
4,255,dena81,86.564
4,256,dena81,86.564
4,257,dena81,86.564
4,258,dena81,86.564
4,259,dena81,86.564
4,260,dena81,86.564
4,261,dena81,86.564
4,262,dena81,86.564
4,263,dena81,86.564
4,264,dena81,86.564
4,265,dena81,86.564
4,266,dena81,86.564
4,267,dena81,86.564
4,268,dena81,86.564
4,269,dena81,86.564
4,270,dena81,86.564
4,271,dena81,86.564
4,272,dena81,86.564
4,273,dena81,86.564
4,274,dena81,86.564
4,275,dena81,86.564
4,276,dena81,86.564
4,277,dena81,86.564
4,278,dena81,86.564
4,279,dena81,86.564
4,280,dena81,86.564
4,281,dena81,86.564
4,282,dena81,86.564
4,283,dena81,86.564
4,284,dena81,86.564
4,285,dena81,86.564
4,286,dena81,86.564
4,287,dena81,86.564
4,288,dena81,86.564
4,289,dena81,86.564
4,290,dena81,86.564
4,291,dena81,86.564
4,292,dena81,86.564
4,293,dena81,86.564
4,294,dena81,86.564
4,295,dena81,86.564
4,296,dena81,86.564
4,297,dena81,86.564
4,298,dena81,86.564
4,299,dena81,86.564
4,300,dena81,86.564
4,301,dena81,86.564
4,302,dena81,86.564
4,303,dena81,86.564
4,304,dena81,86.564
4,305,dena81,86.564
4,306,dena81,86.564
4,307,dena81,86.564
4,308,dena81,86.564
4,309,dena81,86.564
4,310,dena81,86.564
4,311,dena81,86.564
4,312,dena81,86.564
4,313,dena81,86.564
4,314,dena81,86.564
4,315,dena81,86.564
4,316,dena81,86.564
4,317,dena81,86.564
4,318,dena81,86.564
4,319,dena81,86.564
4,320,dena81,86.564
4,321,dena81,86.564
4,322,dena81,86.564
4,323,dena81,86.564
4,324,dena81,86.564
4,325,dena81,86.564
4,326,dena81,86.564
4,327,dena81,86.564
4,328,dena81,86.564
4,329,dena81,86.564
4,330,dena81,86.564
4,331,dena81,86.564
4,332,dena81,86.564
4,333,dena81,86.564
4,334,dena81,86.564
4,335,dena81,86.564
4,336,dena81,86.564
4,337,dena81,86.564
4,338,dena81,86.564
4,339,dena81,86.564
4,340,dena81,86.564
4,341,dena81,86.564
4,342,dena81,86.564
4,343,dena81,86.564
4,344,dena81,86.564
4,345,dena81,86.564
4,346,dena81,86.564
4,347,dena81,86.564
4,348,dena81,86.564
4,349,dena81,86.564
4,350,dena81,86.564
4,351,dena81,86.564
4,352,dena81,86.564
4,353,dena81,86.564
4,354,dena81,86.564
4,355,dena81,86.564
4,356,dena81,86.564
4,357,dena81,86.564
4,358,dena81,86.564
4,359,dena81,86.564
4,360,dena81,86.564
4,361,dena81,86.564
4,362,dena81,86.564
4,363,dena81,86.564
4,364,dena81,86.564
4,365,dena81,86.564
5,1,dena81,86.564
5,2,dena81,86.564
5,3,dena81,86.564
5,4,dena81,86.564
5,5,dena81,86.564
5,6,dena81,86.564
5,7,dena81,86.564
5,8,dena81,86.564
5,9,dena81,86.564
5,10,dena81,86.564
5,11,dena81,86.564
5,12,dena81,86.564
5,13,dena81,86.564
5,14,dena81,86.564
5,15,dena81,86.564
5,16,dena81,86.564
5,17,dena81,86.564
5,18,dena81,86.564
5,19,dena81,86.564
5,20,dena81,86.564
5,21,dena81,86.564
5,22,dena81,86.564
5,23,dena81,86.564
5,24,dena81,86.564
5,25,dena81,86.564
5,26,dena81,86.564
5,27,dena81,86.564
5,28,dena81,86.564
5,29,dena81,86.564
5,30,dena81,86.564
5,31,dena81,86.564
5,32,dena81,86.564
5,33,dena81,86.564
5,34,dena81,86.564
5,35,dena81,86.564
5,36,dena81,86.564
5,37,dena81,86.564
5,38,dena81,86.564
5,39,dena81,86.564
5,40,dena81,86.564
5,41,dena81,86.564
5,42,dena81,86.564
5,43,dena81,86.564
5,44,dena81,86.564
5,45,dena81,86.564
5,46,dena81,86.564
5,47,dena81,86.564
5,48,dena81,86.564
5,49,dena81,86.564
5,50,dena81,86.564
5,51,dena81,86.564
5,52,dena81,86.564
5,53,dena81,86.564
5,54,dena81,86.564
5,55,dena81,86.564
5,56,dena81,86.564
5,57,dena81,86.564
5,58,dena81,86.564
5,59,dena81,86.564
5,60,dena81,86.564
5,61,dena81,86.564
5,62,dena81,86.564
5,63,dena81,86.564
5,64,dena81,86.564
5,65,dena81,86.564
5,66,dena81,86.564
5,67,dena81,86.564
5,68,dena81,86.564
5,69,dena81,86.564
5,70,dena81,86.564
5,71,dena81,86.564
5,72,dena81,86.564
5,73,dena81,86.564
5,74,dena81,86.564
5,75,dena81,86.564
5,76,dena81,86.564
5,77,dena81,86.564
5,78,dena81,86.564
5,79,dena81,86.564
5,80,dena81,86.564
5,81,dena81,86.564
5,82,dena81,86.564
5,83,dena81,86.564
5,84,dena81,86.564
5,85,dena81,86.564
5,86,dena81,86.564
5,87,dena81,86.564
5,88,dena81,86.564
5,89,dena81,86.564
5,90,dena81,86.564
5,91,dena81,86.564
5,92,dena81,86.564
5,93,dena81,86.564
5,94,dena81,86.564
5,95,dena81,86.564
5,96,dena81,86.564
5,97,dena81,86.564
5,98,dena81,86.564
5,99,dena81,86.564
5,100,dena81,86.564
5,101,dena81,86.564
5,102,dena81,86.564
5,103,dena81,86.564
5,104,dena81,86.564
5,105,dena81,86.564
5,106,dena81,86.564
5,107,dena81,86.564
5,108,dena81,86.564
5,109,dena81,86.564
5,110,dena81,86.564
5,111,dena81,86.564
5,112,dena81,86.564
5,113,dena81,86.564
5,114,dena81,86.564
5,115,dena81,86.564
5,116,dena81,86.564
5,117,dena81,86.564
5,118,dena81,86.564
5,119,dena81,86.564
5,120,dena81,86.564
5,121,dena81,86.564
5,122,dena81,86.564
5,123,dena81,86.564
5,124,dena81,86.564
5,125,dena81,86.564
5,126,dena81,86.564
5,127,dena81,86.564
5,128,dena81,86.564
5,129,dena81,86.564
5,130,dena81,86.564
5,131,dena81,86.564
5,132,dena81,86.564
5,133,dena81,86.564
5,134,dena81,86.564
5,135,dena81,86.564
5,136,dena81,86.564
5,137,dena81,86.564
5,138,dena81,86.564
5,139,dena81,86.564
5,140,dena81,86.564
5,141,dena81,86.564
5,142,dena81,86.564
5,143,dena81,86.564
5,144,dena81,86.564
5,145,dena81,86.564
5,146,dena81,86.564
5,147,dena81,86.564
5,148,dena81,86.564
5,149,dena81,86.564
5,150,dena81,86.564
5,151,dena81,86.564
5,152,dena81,86.564
5,153,dena81,86.564
5,154,dena81,86.564
5,155,dena81,86.564
5,156,dena81,86.564
5,157,dena81,86.564
5,158,dena81,86.564
5,159,dena81,86.564
5,160,dena81,86.564
5,161,dena81,86.564
5,162,dena81,86.564
5,163,dena81,86.564
5,164,dena81,86.564
5,165,dena81,86.564
5,166,dena81,86.564
5,167,dena81,86.564
5,168,dena81,86.564
5,169,dena81,86.564
5,170,dena81,86.564
5,171,dena81,86.564
5,172,dena81,86.564
5,173,dena81,86.564
5,174,dena81,86.564
5,175,dena81,86.564
5,176,dena81,86.564
5,177,dena81,86.564
5,178,dena81,86.564
5,179,dena81,86.564
5,180,dena81,86.564
5,181,dena81,86.564
5,182,dena81,86.564
5,183,dena81,86.564
5,184,dena81,86.564
5,185,dena81,86.564
5,186,dena81,86.564
5,187,dena81,86.564
5,188,dena81,86.564
5,189,dena81,86.564
5,190,dena81,86.564
5,191,dena81,86.564
5,192,dena81,86.564
5,193,dena81,86.564
5,194,dena81,86.564
5,195,dena81,86.564
5,196,dena81,86.564
5,197,dena81,86.564
5,198,dena81,86.564
5,199,dena81,86.564
5,200,dena81,86.564
5,201,dena81,86.564
5,202,dena81,86.564
5,203,dena81,86.564
5,204,dena81,86.564
5,205,dena81,86.564
5,206,dena81,86.564
5,207,dena81,86.564
5,208,dena81,86.564
5,209,dena81,86.564
5,210,dena81,86.564
5,211,dena81,86.564
5,212,dena81,86.564
5,213,dena81,86.564
5,214,dena81,86.564
5,215,dena81,86.564
5,216,dena81,86.564
5,217,dena81,86.564
5,218,dena81,86.564
5,219,dena81,86.564
5,220,dena81,86.564
5,221,dena81,86.564
5,222,dena81,86.564
5,223,dena81,86.564
5,224,dena81,86.564
5,225,dena81,86.564
5,226,dena81,86.564
5,227,dena81,86.564
5,228,dena81,86.564
5,229,dena81,86.564
5,230,dena81,86.564
5,231,dena81,86.564
5,232,dena81,86.564
5,233,dena81,86.564
5,234,dena81,86.564
5,235,dena81,86.564
5,236,dena81,86.564
5,237,dena81,86.564
5,238,dena81,86.564
5,239,dena81,86.564
5,240,dena81,86.564
5,241,dena81,86.564
5,242,dena81,86.564
5,243,dena81,86.564
5,244,dena81,86.564
5,245,dena81,86.564
5,246,dena81,86.564
5,247,dena81,86.564
5,248,dena81,86.564
5,249,dena81,86.564
5,250,dena81,86.564
5,251,dena81,86.564
5,252,dena81,86.564
5,253,dena81,86.564
5,254,dena81,86.564
5,255,dena81,86.564
5,256,dena81,86.564
5,257,dena81,86.564
5,258,dena81,86.564
5,259,dena81,86.564
5,260,dena81,86.564
5,261,dena81,86.564
5,262,dena81,86.564
5,263,dena81,86.564
5,264,dena81,86.564
5,265,dena81,86.564
5,266,dena81,86.564
5,267,dena81,86.564
5,268,dena81,86.564
5,269,dena81,86.564
5,270,dena81,86.564
5,271,dena81,86.564
5,272,dena81,86.564
5,273,dena81,86.564
5,274,dena81,86.564
5,275,dena81,86.564
5,276,dena81,86.564
5,277,dena81,86.564
5,278,dena81,86.564
5,279,dena81,86.564
5,280,dena81,86.564
5,281,dena81,86.564
5,282,dena81,86.564
5,283,dena81,86.564
5,284,dena81,86.564
5,285,dena81,86.564
5,286,dena81,86.564
5,287,dena81,86.564
5,288,dena81,86.564
5,289,dena81,86.564
5,290,dena81,86.564
5,291,dena81,86.564
